rec_id,given_name,surname,street_number,address_1,address_2,suburb,state,date_of_birth,phone_number
rec-1295-org,michael,gilcher,47,brisbane avenue,,east fremantle,vic,19040917,07 44505883
rec-5372-dup-0,mary,webb,18,conlon rcdscent,,blackfhpath,nsw,19750530,03 17123423
rec-621-dup-1,adw,green,71,,,eagle hights,qld,19380204,
rec-4005-org,joshua,campbell,3,macgregor street,,corrimal,,19351130,08 61656098
rec-4857-org,domenique,chote,8,galleghan circuit,,seaton,vic,19050403,07 68328947
rec-509-dup-3,conne,ranson,2,goldfincthircuit,,canley vale,nsw,19281202,
rec-2122-dup-1,jessica,ryram,83,castleton crescent,,auburn,nsw,19330716,04 86897123
rec-3050-dup-2,luac,verner,04,dashwood rrtreat,henry kendall bayside,padstow,vic,19980329,04 73166279
rec-971-org,amaya,hoogendoorn,175,bullock circuit,villa 3,valley view,wa,19550914,02 75537737
rec-2471-dup-0,teegn,coulson,33,brisbanemvenue,wangaya,granville,wa,19350320,04 44040468
rec-5977-org,braedon,gibb,3,solomon crescent,,emerald,vic,19501103,08 87452098
rec-3947-dup-1,elizarth,kerslake,53,coolibah crescent,,mulgravdxeast,nsw,19660303,07 31680376
rec-520-org,louis,carbone,10,trickett street,mari-ma farm,rowville,vic,19500115,07 10691820
rec-7829-dup-0,carlq,oboqale,222,bradfield street,,woy woy,qld,19510504,
rec-4911-org,caitlin,vincent,737,ranken place,,ringwood east,vic,19940330,08 45968590
rec-358-org,nicholas,hammill,5,gibbs place,,point vernon,nsw,19490828,08 13841467
rec-7447-org,georgia,gibb,29,davison place,,marsfield,vic,,03 96772410
rec-6709-org,maddison,browne,25,powell street,,paddington,sa,19560329,02 29871037
rec-5838-dup-0,beau,brain,27,donald prace,,flagstaffahill,qld,19660523,02 18932327
rec-4375-dup-0,kazuki,brownd,547,crozirryircuit,,noble park north,vic,19391112,04 63526999
rec-4701-org,ashleigh,green,38,twelve trees crescent,adventist retrmnt vlge,deniliquin,sa,19581025,08 00918169
rec-527-dup-2,mitchell,anic-igicic,900,new chum,burkitt street,sprinwpgood,vic,19031004,08 49229984
rec-7622-dup-3,campbel,krollxg,68,federal highway,yarrandoo,granciam,qld,19020412,02 90331035
rec-753-org,emma,george,31,hadow place,bribie retirement,charlestown,nsw,,07 27398235
rec-1436-org,cain,weaver,233,woodfull loop,warrah lea,geelong west,sa,19800303,02 50418480
rec-2931-org,zane,kerslake,66,mcinnes street,,south melbourne,,19371129,07 89545323
rec-6387-org,aaliyah,white,,casey crescent,,knoxfield,nsw,,04 98827939
rec-5384-dup-3,alexanda,ald,44,,kookardinia,dulwich hill,nsw,19260151,03 43746971
rec-4930-dup-0,spate,jorjd,25,balfour crescent,remo,rostrevmor,vic,19650809,04 20769298
rec-2988-org,charles,manson,95,butterley place,chateau tahbilk,spotswood,vic,19060711,07 80952921
rec-6003-dup-3,jv,hoffman,103,mcclellancapvenue,mount valley van park,mittagong,qld,19910913,04 39343551
rec-5234-dup-1,taylor-siaige,rika,6,fitzalan street,,broughtonkport,sw,19500625,08 33804894
rec-3037-dup-0,dante,grainger,175,,,campsie,nsw,,02 56080420
rec-3810-dup-1,lachlan,geheinyg,26,skertchl nplace,the lodge,st georges basin,sa,19161026,04 25155556
rec-122-org,william,campbell,4,fleetwood smith street,loravilla,toowoomba,vic,19601106,03 59792277
rec-834-dup-1,jessica,lavender,7,lockyer street,west road,coombabah,qld,19790816,
rec-5573-org,oliver,reid,14,scantlebury crescent,,railway estate,vic,19811123,08 17029037
rec-6970-dup-1,tyrohe,procter,108,kenyon circuit,,daisy hill,vic,19540508,04 57304258
rec-2399-org,robert,parreira,7,david street,,nunawading,nsw,,02 27098299
rec-1307-dup-0,holllie,ezard,641,cliftctecdent,,south perth,wa,19230118,04 66554149
rec-4054-org,mia,clarke,12,michaelis court,,dalyston,qld,,08 51670398
rec-6667-dup-3,jessfba,dooley,160,,,cronullaa,vic,19840713,02 05113835
rec-7642-dup-1,sidsnei,bedington,7,mcmillan vrescent,,northampton,,19531228,07 68491358
rec-4548-org,bradley,lock,34,,watchorns hill,junee,vic,19490524,02 03840128
rec-6509-org,david,snell,31,frost place,brentwood vlge,eight mile plains,wa,,02 65801582
rec-1395-dup-0,ther,asusaar,7,,,cairns,vic,19211129,02 34385511
rec-5033-dup-0,jdz,spodgn,3,kallara close,,frankston,vic,19190805,02 58992191
rec-1138-org,ellie,wilkins,23,ern florence crescent,,dawesville,vic,19921127,07 37631261
rec-4034-org,jennifer,moorby,9,millen street,,prospect,,19000621,04 13329807
rec-5487-dup-0,sachom,webb,51,ina gregorh circuit,yongala,blacksniths,nsw,19290408,07 66153487
rec-3854-dup-3,kayakp,andresen,50,campaspe circuit,hemco park,picnichpont,nsw,,07 76990206
rec-3874-dup-2,bropvd,masom,11,mcmillan crescent,northbourne,brunswick west,nsw,,02 45552490
rec-5916-dup-0,haxis,buchiw,569,sidawaystreet,,kings park,qld,19421102,08 31820052
rec-254-dup-0,paage,kingsley,9,hamlet place,,surreyhills,vi,19590315,07 89901859
rec-2804-dup-0,masrdob,nguhw,72,marshall street,brunniana,mirrabooka,qld,19000531,02 85654695
rec-5235-dup-2,broome,ferris,28,blandon place,,st klida,nt,19860306,07 39556779
rec-823-dup-1,xavier,ryam,30,dugganxfret,,port macquarie,vic,,08 39840431
rec-605-dup-1,courtney,baiumfti,13,cottonstreet,corella,broken hill,vic,19220211,02 11471671
rec-784-dup-0,pgar,clarke,9,shumack street,,kingston,vic,19390817,03 74587361
rec-5499-dup-0,jordn,lunv,9,macintyre place,uarah,bundabferg,nsw,,04 79615283
rec-529-org,jock,miles,9,nerli place,,lemon tree passage,qld,19830601,
rec-5604-dup-0,nole,brooke,29,somerville treet,,mansfiaod,vic,19300703,03 97193943
rec-7773-dup-1,,gilbertson,4,badimara street,hd tickera,montmorency,,19671231,07 68751894
rec-7743-dup-0,mitchell,matthews,109,carlile street,musgrave house,loganholme,nd,19330212,03 24496550
rec-5969-dup-0,shzy,doody,,arabana sgreet,,seacombe heights,vic,19771218,07 67165417
rec-3957-dup-0,,neumann,5,,bonny doon,unan derra,sy,19850918,08 85204581
rec-6947-org,rebecca,smallacombe,580,newman street,,keilor,vic,19420122,02 17445511
rec-5948-dup-3,charlotte,,141,ingamellsatreet,,bayswater,vi,19310416,04 56967254
rec-4704-org,harry,jolly,5,watts street,,bunbury,nsw,19550727,07 03453115
rec-5155-dup-0,mattejw,blaceqell,373,coombe street,,kelmscott,nsw,19060615,
rec-6345-dup-0,sarhvz,dixon,230,,,north haven,nsw,19605450,02 18017766
rec-4653-dup-2,mari,dudgeion,45,,,beaudesert,,19950530,02 46354638
rec-3109-org,alessia,browne,9,chipperfield circuit,,modbury,qld,19840831,08 51584152
rec-4897-dup-1,mackdnzie,subah,7,mccawlefptreet,,beauty point,tas,19690721,08 42473320
rec-5543-org,kimberly,david,180,costello circuit,,malabar,nsw,19980724,07 49565494
rec-3650-org,peter,green,44,gibbes street,,rosebud,nsw,19020223,08 41786806
rec-3912-org,jake,herbert,139,port jackson circuit,,freemans reach,qld,19230801,02 90294406
rec-7679-org,angie,bedington,6,vickers crescent,solitaire,kaleen,vic,19821220,03 60740980
rec-2258-org,liam,white,5,wittenoom crescent,,unanderra,qld,19790929,03 49466812
rec-3794-dup-1,jesscsa,wilkna,587,sprentsstreet,,marsfield,wa,19650215,08 76678473
rec-5507-org,emiily,telleglou,6,luehmann street,,boort,sa,19870923,07 26727289
rec-7093-org,ebony,procter,35,nyawi place,,frankston,nsw,19550502,04 05455827
rec-636-dup-0,samn,broadhead,35,backleryplace,,chafsven,nsw,19630128,07 02439471
rec-340-org,maddison,flannery,27,conigrave place,,port augusta,act,19480722,
rec-6592-dup-1,talia,musovlhno,37,hertz place,girrahween homestead,padstow,qld,19370717,07 61213416
rec-4352-dup-0,,mccarqthy,62,lycett street,,moffat beach,vic,,03 33788011
rec-5922-org,deakyn,white,24,mackellar crescent,timberscombe,coolaroo,nsw,19390310,07 19845886
rec-1278-org,hannah,wyllie,50,chillagoe street,ensleigh,brighton,,19401012,04 17257498
rec-6478-dup-1,ellorah,galbrkath,73,yiman street,,craigmore,vi,19040706,08 91840609
rec-7253-dup-1,trian,boylin,71,cockerill place,greenlske,brunswick heads,nsw,,07 86771323
rec-7796-org,henry,bartel,23,gadali crescent,,roxburgh park,nsw,19531012,07 73804608
rec-5642-dup-1,hanna,kiripolszki,17,windradydvstreet,,broken hill,nsx,19450901,04 80431032
rec-2550-org,taliah,white,9,hubbe street,bonny doon,tingalpa,tas,19570129,02 11150337
rec-1219-org,esme,whorlow,54,jerome place,poppa downs,greenfield park,vic,,07 74177216
rec-3559-dup-1,mhagy,berry,13,fincham ceescent,el-woodaro,preston,vic,19461104,04 45432109
rec-4435-dup-1,aimee,carraill,14,crawford derscent,,port maqcyarie,tas,19211120,04 69126178
rec-6452-org,paige,coleman,5,marr street,,waggrakine,nsw,19950511,02 39353076
rec-726-dup-2,samie,marezc,19,pierces ck,,toowoomba,,19640228,04 27107400
rec-4019-org,chelsea,giannou,18,berrebangalo road,rileys run,craigmore,wa,19620301,02 80220930
rec-5924-dup-1,kiara,emmapjel,27,paloonzdplace,sutton,rosebud,ns,19621206,07 17821029
rec-5048-org,lani,bednarczyk,347,dexter street,lorne park,boyne island,qld,19860511,08 43213718
rec-6775-org,alexandra,magaton,6,kambalda crescent,,north haven,sa,,02 21386556
rec-7652-dup-0,campbell,lily,22,leepet place,merricroft,werribee south,,19861215,02 27639674
rec-124-dup-2,rhxtt,bowd rman,5,ingamells street,uarah,bundaberg,qld,19740518,07 71414921
rec-2964-org,liana,nguyen,95,allport street,,yamba,nsw,19570105,
rec-1481-org,elki,,7,baynton street,,wandin north,nsw,19800926,03 84777011
rec-210-org,teagan,fitzpatrick,15,inlander crescent,,st kilda west,sa,19611027,04 36926248
rec-4097-dup-3,rollins,sophie,1,officerc tescent,,mansfield,qld,19350119,07 53930325
rec-7636-dup-1,larissa,andresen,27,weddin circuit,,suhshie,nsw,19186296,07 25589707
rec-2324-dup-1,buchfld,jasmone,11,mirrool street,,cliftleigh,nsw,19190609,08 63998284
rec-7162-org,jarrod,gracie,20,kitchener street,amaroo hostel,moorabbin,sa,19860620,04 77911990
rec-5587-dup-0,mitcl,kaymr,6,crisp circuit,aptmt 206,morpeth,,19150831,04 45631438
rec-6328-dup-3,lucas,ebert,909,mckeahniestreet,,spring hill,,19880504,07 21497711
rec-4823-dup-0,lachlan,burnell,37,ainslie avenue,,dapto,qld,19023122,02 74564872
rec-7576-dup-2,jwa,mccarthy,85,springvale drive,,,vic,19461117,04 86546986
rec-3976-dup-1,isabdla,sehneidger,47,,,bundaebrg,vic,,07 74817468
rec-5516-dup-0,lani,morfoaon,84,duncan street,,bogangar,nsk,19910406,07 02476070
rec-948-dup-1,josha,staxpey,,arthaldo court,,mount annan,qld,19251027,08 56854398
rec-7627-org,joanna,white,1,burdekin street,,corio,tas,19050222,03 23269301
rec-5410-dup-3,,gronlw,7,mowle blace,,northrocks,nsw,19681212,03 81083605
rec-949-dup-1,julia,camoain,4,,apple glen,mutchilba,vic,19580213,02 48507608
rec-1835-org,lachlan,bilecki,135,chave street,,highett,sa,19060416,04 51589781
rec-1563-dup-2,tara,matthves,250,atkinson street,,toronto,vic,19072916,03 30231105
rec-7061-org,thomas,webb,18,edlington street,,frankston,qld,19750405,03 55277493
rec-4284-org,abbey,caputi,317,nathan street,,mount pleasant,nsw,19450712,07 90662314
rec-6751-dup-1,kate,millar,7,knox street,inverneath,elso,nsw,19241116,08 33028182
rec-5552-dup-0,,crain,23,weddini lircuit,kialba,chisholm,vic,19390117,02 02221746
rec-7306-dup-3,connor,morrikn,27,freda gibson circuit,,cleargiew,vic,19580130,04 26252226
rec-1254-dup-2,cateryer,chloe,98,,,parabudoo,qld,19650117,04 53359533
rec-5825-org,caitlin,,6,condamine street,,flagstone creek,nsw,19490907,04 05401666
rec-4886-dup-1,molly,bowevraman,106,badgery street,harvies haven,port sorell,sa,19270926,04 21616738
rec-2860-org,krystin,oats,9,ashcroft crescent,,mallala,vic,,04 16226703
rec-6266-org,marcus,creagh,9,boult place,rosehill,malvern,nt,19900502,
rec-2257-dup-2,dillqsln,patererson,24,romani company royal military college,,ballarat,nsw,19131222,03 46682689
rec-2398-dup-0,jack,whkvd,66,wakefield avenue,,elimbah,nsw,19960512,08 74793568
rec-4888-dup-3,ethan,white,769,,,lockhsrt,wa,19421116,02 81491628
rec-3008-dup-2,johs,shepgrtd,1,warring place,rose jall,andergrove,qld,,08 58218690
rec-6764-dup-1,samuel,clarke,24,street mclorinzn,,kincumber,vic,,03 48277191
rec-1807-dup-2,benjadin,bristow,20,traynor court,,st kilda east,g,19640703,07 27258044
rec-7642-dup-3,sidmie,bediyzon,27,mcmillan crescent,,northampton,,19531228,07 68491358
rec-3124-dup-2,marisnne,mercirella,6,gilmore mcrescent,,whalan,nsw,,04 07546161
rec-2959-org,liam,wilkins,4,maltby circuit,,bellevue hill,nsw,,04 55801474
rec-1671-dup-0,brianbs,lemzbiu,1,clianthus street,bolaro,creswick,qld,,02 43005381
rec-4817-dup-1,spencer,pustavth,12,reutherwaltreet,,preston,nsw,19270822,02 94468763
rec-7629-dup-0,kesly,darch,5,,the rookery,daisyhill,san,19140710,07 93409217
rec-6856-dup-0,elpa,chidzey,2,odea plzce,,helensburgh,wa,19371109,07 22841884
rec-7771-dup-0,lucy,herbert,6,,toora,vermont south,qld,,04 77350148
rec-3402-org,olivia,boss,25,macedon crescent,bugala,brisbane,qld,19790322,03 51587490
rec-4664-org,lachlan,white,4,maughan crescent,,highett,nsw,,08 87970081
rec-3070-org,blake,couzens,50,chambers street,,putty,nsw,,02 18671665
rec-3562-dup-2,lacbtam,egan,17,kirkhams sace,,mitcham,nsw,19220420,07 16357128
rec-7669-org,jake,rook,18,william webb drive,nimmitabel motel,bundaberg,sa,19590228,08 14113930
rec-149-dup-1,lucy,waller,104,boddington crescent,,kingaroy,vic,,
rec-6216-dup-0,zarlia,campbell,71,henry melvioldncrescent,riga,leichhardt,vic,,03 45018266
rec-7553-org,jessica,cuming,75,bareena street,huongold,kincumber,vic,19961220,07 15509561
rec-2614-org,matilda,blake,15,eagar place,highvale village,gailes,nsw,19961123,08 33826035
rec-3742-dup-0,schkirra,clake,67,hyndes cescent,,st ives,nsw,19370713,02 83896141
rec-5872-dup-1,blackwell,madison,9,gunhanplace,,regents spark,tas,19380115,04 73111066
rec-602-dup-0,,wight,79,tinderru cicuit,manila,west lakes,qw,,03 35072218
rec-7637-dup-3,timothy,babarsski,15,jingara cottage,,morwell,nss,19540219,03 69184936
rec-6575-dup-1,taylah,tarquio,12,ashby circuit,,carnegie,,19080320,07 18281806
rec-5898-dup-2,thomas,furze,27,gurrangvpaenue,,belgrave,qlwd,19770327,08 32418674
rec-3942-dup-1,roscd,marsoin,7,brandywine stud,bon place,st kilda,nsw,19930704,08 07067228
rec-6248-dup-2,trey,cicchini,20,vela ppwce,,hawth yorn,nxs,19440624,
rec-7529-dup-1,emma,,8,,aprt 504,ryde,nsw,19009272,04 52330165
rec-4972-dup-0,jia,white,10,coplandodrve,,springvale south,nsw,19550702,07 48328562
rec-68-dup-1,darxu,armfied,103,pokana circuit,,belcinnen,,19440819,
rec-2229-dup-3,earson,jacinta,1,threlfall  treet,granite hill,warriewood,nsw,19780706,02 72081881
rec-701-dup-0,stella,jokly,0,antill street,,gwandalin,,19610317,
rec-7182-dup-0,jade,wakerbells,1,crommelin place,railway cottage,greensborough,wa,19319118,04 52293783
rec-7136-org,samantha,galbraith,6,kauper street,,beachmere,nsw,19070820,02 82048670
rec-3936-dup-0,laclzn,,47,bolliger place,wirruna,canleyvale,qld,19201201,03 38250770
rec-3899-dup-2,annabel,green,51,freda bennett circuit,,annandale,nse,19470823,
rec-4048-dup-1,gohl,alison,261,davis vfyreet,,keysborough,nsw,19430509,08 91638098
rec-2525-dup-0,benjamin,rachwaal,11,anne clark avenue,,nortbjead,qld,19810710,03 15004639
rec-7564-dup-1,jiame,dibben,440,,,vermont,vic,19443420,03 12224802
rec-5307-dup-0,harrison,portellos,41,rosewort yescent,coorrabin,flinders park,tas,19411007,03 92873795
rec-34-dup-2,xepheren,goodmc,69,luehmanp street,,caulfsqeld,vic,19030916,02 83585646
rec-4806-dup-1,lisa,milok,28,painteerplace,,redhead,,19570629,03 04289232
rec-659-dup-3,kate,whtue,29,eldon place,,north haven,nsw,,08 60851868
rec-5133-org,joel,mason,98,jinka street,,tallai,qld,19060201,02 29263436
rec-522-dup-1,samudl,mason,26,,2nd hse lhs,auburn,qld,19531206,02 03419643
rec-2796-dup-0,alexandra,msyer,2,fawknerqstreet,,albion park rail,wa,19031214,03 89141135
rec-5394-org,dante,edgecombe,22,james smith circuit,,ottoway,nsw,19890928,08 23784058
rec-6112-dup-0,samuel,campbjll,69,fawkner street,,wangaratta,vic,19400628,03 10817036
rec-1063-dup-2,thoma,wandeyj,12,jamieson crescent,pine view,terreym hills,,19470116,07 07481777
rec-4098-dup-1,teh,jackson,15,circuiyxvulgoa,,railway estate,wa,19940408,08 17892594
rec-1245-org,lachlan,claasz,11,walker crescent,feltonwood,beenleigh,qld,19010824,08 74122034
rec-3538-dup-0,jessica,herbert,21,boehm dlose,dunfield park,wanneroo,qlg,19410506,04 08279151
rec-6345-dup-1,sarxh,dixon,220,,,north haven,nsw,19640415,02 18017766
rec-3750-dup-1,jack,jolly,56,girrahweefrncstreet,mcivor ridge,kangaroo flat,qkd,19190110,02 57563991
rec-4261-org,heath,tiller,55,smalley circuit,platina,,qld,19720116,07 92910421
rec-1853-org,isabella,kingscott,24,alpen street,,surfers paradise,nsw,19480626,02 97478711
rec-3127-dup-0,anrn,dixon,35,brereton street,,fisher,nsw,19990507,08 60007824
rec-7905-dup-2,mattgew,wevh,,arthur circle,,bayswater,vic,19962323,02 28493052
rec-3254-org,imogen,jovcic,6,clive steele avenue,illoura glass studio,villawood,,19220502,04 79596276
rec-6238-dup-3,alexa-rose,tig,6,moyes crescent,,wandin north,qld,,02 06951107
rec-1373-dup-1,sadin,everett,29,catchpole street,mountvoew,linto,vic,,08 07571532
rec-2662-org,luke,hignett,4,pinkerton circuit,boondara,bundaberg,qld,19071228,08 03140601
rec-1554-dup-0,benjamin,hel libg,,,,clayton,,19060201,08 59955407
rec-2734-dup-1,destynii,,41,service street,,coolongolook,actn,,08 60368730
rec-558-dup-3,kasb,zimmeemabn,10,mockridgexcescent,,corio,nsw,19460401,03 48884512
rec-4660-org,abbie,mccarthy,150,sulman place,killarney,thornlie,,19261002,08 30608794
rec-3242-org,kristen,widdup,13,,,morwell,,19990612,08 72180148
rec-1736-dup-2,harrison,hero,155,clive steel avenue,,toowoomba,qle,19950326,07 45552292
rec-5830-dup-3,bzyky,weaver,134,jerrabomberrstavenue,bandera,toorak,sa,19341231,03 95018120
rec-7629-org,keely,darch,5,menzie place,the rookery,daisy hill,sa,19140710,07 93409217
rec-1110-dup-0,alyssa,whitewwy,231,sampson vlose,,wellingotn point,,19710110,03 37299790
rec-3520-dup-2,npble,kynan,13,,,hdy,jwa,19360123,
rec-6862-org,hari,le messurier,23,wilshire street,,gawler east,qld,19550410,03 65053462
rec-3500-dup-0,miranad,molemoeng,109,crisp difcuit,,macquariwfields,,19170123,03 47789325
rec-4280-org,john,anjewierden,5,o'halloran circuit,top spot,northmead,act,19220330,02 82303746
rec-4031-dup-0,porgi,lowe,5,broughk pace,,koyugea,sa,19790329,
rec-1829-org,phoebe,kranenborg,29,lambrigg street,stonyridge,whalan,vic,19620818,02 86427370
rec-7133-dup-2,reid,madeleine,8,carina street,strathleigh,st albans,nsw,19780221,03 68409894
rec-6299-org,spencer,zimmermann,19,packer street,,south perth,sa,19141227,03 24429749
rec-813-org,,szilassy,47,guthridge crescent,lissoy holdings,gretna,vic,19131020,07 14047109
rec-5356-org,harrison,matzka,26,nardoo crescent,,caroline springs,vic,19210206,07 18061187
rec-570-dup-0,kyle,spice,7,forbesltsreet,elmar ranch,ellen grove,nsw,19581027,03 85221631
rec-2083-org,stephanie,fitzpatrick,52,schofield place,shopping centre,south grafton,sa,19851202,04 64887115
rec-1800-dup-0,jarrpd,mcgregor,9,cromwell dircuit,kurrajong,reynella,qld,,02 99533293
rec-2729-org,hamish,white,63,matina street,,mitcham,nsw,,08 10424676
rec-7704-org,james,clarke,29,bimberi crescent,,emerald,,19671121,08 57568413
rec-3074-dup-2,meg,dixon,12,hadleigh circuit,,booloumba,njeq,19330301,02 92885595
rec-7741-dup-3,maro,blofk,6,coxen street,waratana,holsworthy,,19860206,02 22371993
rec-2842-org,robbie,finlay,30,rowley place,wild cattle island,kariong,vic,19570806,02 92412730
rec-3844-dup-0,alexander,bowejan,17,edmondson street,,eaglehawk,qld,19719414,
rec-6380-org,georgia,tomney,21,bourchier close,rockwood,willetton,vic,19091107,03 67069386
rec-404-org,isabelle,mcneill,20,brahe place,,mount isa,nsw,,
rec-776-org,sian,boulter,23,burkitt street,,mill park,nsw,19280928,04 14732167
rec-1219-dup-1,esne,whorllw,54,jerome ojlace,poppa downs,greenfield park,vic,,07 74177216
rec-4727-org,daniel,purdon,219,berne crescent,,regents park,qld,19421001,08 70679062
rec-4937-org,alexandra,golder,1116,,,yass,qld,19940424,04 86923223
rec-6143-dup-2,cha tkes,pascooe,13,dobell circuit,,edgewaiter,nsw,19610730,03 70101229
rec-2068-dup-0,yasmin,nguyen,2,,,wokaup,wa,19210430,07 41018855
rec-3278-dup-2,mitcrll,landauer,20,hodgsoncfbscent,meadowvale village,page,,19290830,08 66247825
rec-7031-dup-1,m,higkett,22,gungurra crescent,,east innisfail,nsw,19450807,03 68304260
rec-4575-dup-3,hoogendoorn,timothky,,leibnitz place,argyle village,beaudefrt,nsw,19220717,02 64764545
